id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,acr,trt,trs,trj,trl,kt,kj,kl,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
3708550,ETMM _ 7223 T 402:763/Ar,Горюнова радость,402.0,paber,,trükkimine/ avaldamine,linn Reval,1922,,ei,Vene  ,,,,,,trükkimine,raamatu maht,lk,95,ETMM,_,7223.0,,,T,763.0,Ar,1.0,,1.0,,,rahuldav,,Otto Aloe autogramm,raamat
2771073,AM N 16320:3,Fotonegatiiv,16320.0,hõbeželatiinemulsioon,,,,,,,,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,3.0,,1.0,,1.0,,,hea,,,fotonegatiiv
380201,,,,,,muusika,,,,,  ,seosisik,"Tubin, Eduard",,E. Tubin perekonnaga oma 75.aasta juubelil,nimetus lähtedokumendil,,,,,ETMM,_,12213.0,35.0,,Df,,,1.0,"Tubin, Eduard ja pere fotod CD-l",0.0,"Handenis; vasakult: Beyhan, Erika, eino, Eduard, Rein, anne, Rana, Jaan ja Saima Tubin; fotograaf tundmatu",,määramata,mustvalge,,digitaalne kujutis
2854572,ETMM _ 6212 M 11:1/132:26,Laulupidu Haapsalus,11.0,fotomaterjal>fotopaber,,laulupeod,,,,,Eesti  Haapsalu,seosisik,"Kreek, Cyrillus",,,,,,,,ETMM,_,6212.0,,,M,1.0,132:26:00,1.0,,1.0,,,hea,,,foto
2788897,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,3.0,,1.0,,1.0,,,hea,,,fotonegatiiv
215506,,,,,,,,,,,,,,,,,,,,,ETMM,_,11783.0,7.0,,Af,8.0,T,1.0,,1.0,M.Unt;19.04.1980;venek.,,hea,helesinine,M.Unt;19.04.1980;venek.,plakat
3974848,ETMM _ 6695 M 53:1/90:15,Telegramm juubeliõnnitlustega N.Goldschmidt`ile Varesèlt,53.0,paber,,kirjavahetus,,1958,,ei,  ,adressaat,"Goldschmidt, Nikolai",,,,,,,,ETMM,_,6695.0,,,M,1.0,90:15:00,1.0,,1.0,,kortsunud,rahuldav,,,telegramm
4122206,ETMM _ 8330 Af 946:51/T,"Plakat, Kuidas karastus teras. N. Ostrovski, M. Mikiver. Eesti NSV Riiklik Noorsooteater. 2.12.1969 Moskvas. Vene keelne",946.0,paber,,,,,,,,,,,,,trükkimine,kõrgus,cm,84,ETMM,_,8330.0,,,Af,51.0,T,1.0,,1.0,,,hea,,,plakat
2318197,AM _ 21499 A 478:203,Noapea otsaplaadike,478.0,pronks,,arheoloogilised kaevamised,,1973,,ei,  ,,,,,,,,,,AM,_,21499.0,,,A,203.0,,1.0,Kaevanud M.Mandel 1973-74.a.,,,,rahuldav,,,arheoloogiline leid
3675518,ETMM _ 10131 T 416:2/46:112,"Kostüümikavand tegelastele Daamid, rulett lavastusele Valge öö. Hrennikov, Vanemuine 1984",416.0,paber,,teatrietendused,,1984,,ei,  ,autor,"Pihlak, Liina",,,,akvarell,,,,ETMM,_,10131.0,,,T,2.0,46:112,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3837951,ETMM _ 6965 M 10:1/12:7,"Kiri,Sõrmus,Eduard, Ed.Sõrmuselt William(Billy) Hollandile",10.0,paber,,kirjavahetus,,,,,  ,autor,"Sõrmus, Eduard",,,,,,,,ETMM,_,6965.0,,,M,1.0,12:07,1.0,,1.0,,"koltunud, tuhmunud",rahuldav,,,kiri
3581140,ETMM _ 5429 T 139:1/31:4,"W. Shakespeare, Hamlet, Estonia 1913. Laertesena Sällik ja Hamletina Altermann võitlemas.",139.0,paber,,teatrietendused,,1913,,ei,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,,,,ETMM,_,5429.0,,,T,1.0,31:04:00,1.0,,1.0,,,hea,,,foto
2352487,AM _ 13752:869 M 681,Medal,681.0,vask,,valmistamine,linn Peterburi,1902,,,Vene  ,,,,,,,läbimõõt,mm,66,AM,_,13752.0,869.0,,M,,,1.0,,,,,hea,,100 aastat Paažidekorpuse rajamisest Venel,medal
4035191,ETMM _ 5675 M 229:1/14:1,R.Peipsi arvepidamine nootide ostmisel 1922,229.0,paber,vihik,,,,,,,,,,,,,,,,ETMM,_,5675.0,,,M,1.0,14:01,1.0,,1.0,,,hea,,,käsikiri
3435876,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,57.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.

",1.0,,,hea,,,foto
1843154,ETMM _ 6439 Ar 79, Dainas,79.0,paber,,instrumentaalmuusika,,,,,  ,autor,"Medinš, Janis",,,,trükkimine,dokumendi maht,lk,5,ETMM,_,6439.0,,,Ar,,,1.0,Teatri- ja Muusikamuuseumi arhiivraamatukogu: raamatud ja noodid,1.0,,,hea,,"Autori pühendus Artur Lembale, 1929",noodid
2799479,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,27.0,,1.0,,1.0,,,hea,,,fotonegatiiv
222786,ETMM _ 11876:21 Af 1586:21/M,"Plakat, Eesti tšellistid: Peeter Paemurru. 20.12.1977 Estonia kontserdisaal. Klaveril Bruno Lukk. Kavas Beethoven, Karindi, Eller, Schumann, Respighi, Tšaikovski",1586.0,paber,,muusika,,20.12.1977,,ei,  ,muusik,"Lukk, Bruno",,,,trükkimine,kõrgus,cm,88,ETMM,_,11876.0,21.0,,Af,21.0,M,1.0,saadud iga aastaselt muusikaorganisatsioonidelt,1.0,"20.12.1977 Estonia kontserdisaal. Klaveril Bruno Lukk. Kavas Beethoven, Karindi, Eller, Schumann, Respighi, Tðaikovski. Üks plakat eesti, teine vene keeles.",,hea,mitmevärviline,"20.12.1977 Estonia kontserdisaal. Klaveril Bruno Lukk. Kavas Beethoven, Karindi, Eller, Schumann, Respighi, Tðaikovski. Üks plakat eesti, teine vene keeles.",plakat
3628535,ETMM _ 11502 M 39:1/79:26,"Kiri, Eller, Heino, Liidia Tuulselt Ellu Ellerile",39.0,paber,,isiklik ja pereelu,,08.10.1990,,ei,  ,,,,,,,,,,ETMM,_,11502.0,,,M,1.0,79:26:00,1.0,,1.0,,,rahuldav,,,kiri
2934875,,,,,,sõnalavastused,,1981,,ei,  ,lavastaja,"Mikiver, Mikk",,,,mustvalge fotograafia,,,,ETMM,_,12709.0,602.0,,T,3.0,10:10,1.0,Carmen Mikiveri ca 2010 üle antud Mikk Mikiveri fotokogu,1.0,,,hea,,,foto
4097594,ETMM _ 6706 Af 698:10/M,Plakat. Anna Klasi afisid. Klaveriduett. 22.10.1954 Moskvas.  Vene keelne.,698.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,83.5,ETMM,_,6706.0,,,Af,10.0,M,1.0,,1.0,,,rahuldav,,,plakat
2404907,AM _ 2049-R F 1236,Purustatud Tartu 1944.a.,1236.0,hõbeželatiinpaber,,muuseumi kogumistegevus,,1946,,ei,Eesti  ,,,,,,mustvalge fotograafia,kõrgus,cm,"6,4",AM,_,2049.0,,R,F,,,1.0,,1.0,,,hea,,,foto
3916096,AM R- 1224,"Б. Нусъ. ""Баян"". Сборникъ песенъ для школ. Составиль Бальдуинъ Нусъ, уцитель пения. 2. часть, 125 разлицных песенъ на два полоса. Рига, изд. музыкальнаго магазина П. Нельдера, 1896",1224.0,paber,,valmistamine,,1896,,ei,Kuramaa  ,,,,,,,kõrgus,cm,17,AM,,,,,R-,,,1.0,,1.0,,"Kulunud, määrdunud, nurgad rebitud. tagakaas lõhkine. Lehed koltunud.",hea,,Tiitellehel ja esikaane pöördel tindiga sissekirjutusi.,raamat
3580523,,,,,,teatrietendused,,2000,,ei,  ,autor,"Vahtra, Jaanus",,,,elektrooniline kujutise loomine,,,,ETMM,_,11955.0,,,T,2.0,05:13,1.0,"saadud ""Vanemuisest""",1.0,W. Gombrowicz; 17.03.2000;kostüüm,,hea,,W. Gombrowicz; 17.03.2000;kostüüm,kavand/joonis/eskiis
4044059,ETMM _ 10399 M 231:2/493:5,"Tere, ööke"" (""Здравствуй, ноченка!"") häälele klaverisaatega",231.0,paber,,komponeerimine,,,,,  ,seosisik,"Podelski, Gennadi",,,,käsitsi kirjutamine,,,,ETMM,_,10399.0,,,M,2.0,493:05:00,1.0,,1.0,,,hea,,,"käsikiri, laul/ vokaalmuusika"
3322098,ETMM _ 11457 M 159:1/559:38,"Kiri, Karl Leichter, Jaan Leichteri kiri Martin Leichterile",159.0,paber,,isiklik ja pereelu,,1908,,ei,  ,,,,,,,,,,ETMM,_,11457.0,,,M,1.0,559:38:00,1.0,,1.0,,,rahuldav,,,kiri
2138827,,,,,,,,,,,,,,,,,,,,,ETMM,_,5475.0,,,T,1.0,37:128,1.0,,1.0,,,hea,,,kava
2762215,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
3574997,ETMM _ 7560 T 49:1/5:6,Õnniltustelegramm Paul ja Milly Pinnale abiellumise puhul Draamateatrilt 1938,49.0,paber,,abielu,,1938,,ei,  ,seosorganisatsioon,Eesti Draamateater,,,,käsitsi kirjutamine,dokumendi maht,leht,1,ETMM,_,7560.0,,,T,1.0,05:06,1.0,,1.0,,,hea,,,dokument
3663469,ETMM _ 9293 T 60:2/93:14,Kostüümikavand Kohtunik Thatcher osatäitjale Pärnu teatri lavastusest Tom Sawyer,60.0,paber,,teatrietendused,linn Pärnu,1968,,ei,Eesti  ,teksti autor,"Twain, Mark",,,,akvarell,kõrgus,cm,41,ETMM,_,9293.0,,,T,2.0,93:14:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2061845,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,44.0,,1.0,,,,,hea,,,foto
3136349,ETMM _ 6055 T 38:2/25:4,Kostüümikavand tegelasele Ljubov Jarovaja lavastuses Ljubov Jarovaja Eesti Draamateatris,38.0,paber,,teatrietendused,,1952,,ei,Eesti  Tallinn,seosorganisatsioon,Eesti Draamateater,,,,pliiats,kõrgus,cm,31,ETMM,_,6055.0,,,T,2.0,25:04:00,1.0,,1.0,,,hea,,Ljubov - Rauer,kavand/joonis/eskiis
4083729,ETMM _ 8540 Af 522:223/M,"Eesti Raadio Sümfooniaorkester, Sümfooniakontsert, 07.05.1970 Eesti kontsert.",522.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,59.5,ETMM,_,8540.0,,,Af,223.0,M,1.0,,1.0,,,rahuldav,,,plakat
2476186,AM _ 2596:5 F 2104,Suure Sotsialistliku Oktoobrirevolutsiooni 32. aastapäeva pühitsemine Moskvas. Tankid punasel väljakul.,2104.0,fotopaber,,oktoobripühad (7.-8. november),,nov.49,,ei,NSVL  ,fotograaf,TASS-i fotokroonika,,,,,lehe kõrgus,cm,"16,2",AM,_,2596.0,5.0,,F,,,1.0,,1.0,,,hea,,,foto
2746538,AM N 3256,8. Eesti Laskurkorpus. 917. laskurpolk. Kapten (diviisi staabi komandant?),3256.0,hõbeželatiinemulsioon,,portreteerimine,,,,,  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
3775920,ETMM _ 5827 Fk 7621/k,"Cyrano de Bergerac, Teater Estonia, 1947, osades: Roxana saatjanna – Katrin Välbe",7621.0,film,,teater,,1947,,ei,  ,seosorganisatsioon,Rahvusooper Estonia,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,ETMM,_,5827.0,,,Fk,,k,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2773018,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
2777253,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
3366312,AM F 33065:7,Pärnu Kaubandusvalitsus. Lastehommikud ca 1970.a. Näärid. ,33065.0,hõbeželatiinpaber,,uusaasta/ näärid,,1970,,ei,Eesti  Pärnu,,,,,,,kõrgus,cm,"7,8",AM,,,,,F,7.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud albumid.
",1.0,,,hea,,,foto
3988149,,,,,,valmistamine,,,,,  ,väljaandja,Beka Record G.M.B.H. Tormoleon & Co,,,,,läbimõõt,cm,25,ETMM,_,6276.0,,,Hp,,,1.0,,1.0,,,hea,,"A: Tiideratas, taaderatas
B: Tuljak",helisalvestis
3328758,ETMM _ 11457 M 159:1/583:8,"Kutse, Karl Leichter, TMM-i mollpillitrio kontsert",159.0,paber,,isiklik ja pereelu,,1974,,ei,  ,adressaat,"Leichter, Karl",,,,,,,,ETMM,_,11457.0,,,M,1.0,583:08:00,1.0,,1.0,,,rahuldav,,,kutse
3167277,ETMM _ 4868 Fk 6665/kl,"Dolli Sällik, portree, ca 1917",6665.0,fotoemulsioon,,teater,,,,,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,kujutise kõrgus,cm,16,ETMM,_,4868.0,,,Fk,,kl,1.0,Ajaloomuuseum andis Parikase Klaasnegatiivid Teatri- ja Muusikamuuseumile üle 10.11.1948,1.0,,,rahuldav,,,fotonegatiiv
2323275,AM _ 29553 A 580:4155,Savinõukild,580.0,savi,,,,,,,,,,,,,,,,,AM,_,29553.0,,,A,4155.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
3249891,ETMM _ 10271 M 21:277/Ar,Einzug der Olympischen Meisterringer Triumph-Marsch,21.0,paber,,instrumentaalmuusika,,,,,  ,autor,"Fucik, Julius",,,,trükkimine,trükise maht,lk,2,ETMM,_,10271.0,,,M,277.0,Ar,1.0,,1.0,,,rahuldav,,O/Ü Esto Muusika,noodid
2322375,AM _ 29552 A 580:2617,Naast,580.0,pronks,,arheoloogiline kaevamine,,1989,,ei,  ,,,,,,,,,,AM,_,29552.0,,,A,2617.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
4063316,ETMM _ 9002 T 10:3/704:6,"Foto Teater Estonia balletilavastusest Giselle, 1959",10.0,fotopaber,,balletietendused,,1959,,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,mustvalge fotograafia,kõrgus,cm,"13,5",ETMM,_,9002.0,,,T,3.0,704:06:00,1.0,,1.0,,,hea,,,foto
3925884,ETMM _ 8330 Af 1122:2/T,"Iluplakat, Veripunane roos. E. Rannet. Eesti Draamateater, 1967",1122.0,trükivärv,,,,,,,,,,,,,,kõrgus,cm,81,ETMM,_,8330.0,,,Af,2.0,T,1.0,,1.0,,,hea,,5. ja 9.05.1967,plakat
3168879,,,,,,kultuur,,28.04.2006,,ei,Holland  ,seosisik,"Klas, Eri",,,,trükkimine,dokumendi maht,leht,8,ETMM,_,12752.0,329.0,,M,1.0,79:05:00,1.0,Eri Klasi M 112 isikukogu täiendamine erinevate arhiivmaterjalidega varasemalt üleantud pärandile lisaks. ,1.0,,,hea,,,kava
2508658,,,,,,,,,,,,,,,,,,,,,AM,_,4032.0,36.0,,F,36.0,,1.0,,1.0,,,hea,,,foto
3919127,,,,,,,,,,,,,,,,,,,,,ETMM,_,8330.0,,,Af,25.0,T,1.0,,1.0,,,hea,,8.04.1923 Kadrinas.,plakat
3622141,ETMM _ 11502 M 39:1/73:12,"Telegramm, Eller, Heino, Kaastunne Aserbaidžaani heliloojatelt",39.0,paber,,isiklik ja pereelu,,juuni.70,,ei,  ,,,,,,,,,,ETMM,_,11502.0,,,M,1.0,73:12:00,1.0,,1.0,,,rahuldav,,,telegramm
2752086,ETMM _ 5697 M 4:1/68:12,"Ajalehelõiked,Mihkel Lüdig
1940-ndad-1958",4.0,paber,,kultuur,,,,,  ,esineja,"Lüdig, Mihkel",,,,,,,,ETMM,_,5697.0,,,M,1.0,68:12:00,1.0,,1.0,,,hea,,,ajaleht
1859918,,,,,,,,,,,,,,,,,,,,,ETMM,_,8291.0,,,T,1.0,20:37,1.0,,1.0,,ülemine parem ja alumine vasak nurk ära rebitud,halb,,,dokument
2041865,AM F 26042:19,Vene keiser Nikolai II ja saksa keiser Wilhelm II kohtuvad Paldiskis 1912.a.,26042.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,valitsus ja administratsioon,,,,,  ,,,,,,fotograafia>mustvalge fotograafia,lehe kõrgus,cm,"16,3",AM,,,,,F,19.0,,1.0,,0.0,,,hea,,E.Talivee 1960.aastatel koostatud fotoalbum Paldiski linna ajaloost. F26042.,foto
2320491,AM _ 22180 A 483:73,Savinõukild,483.0,savi,,,,,,,,,,,,,,,,,AM,_,22180.0,,,A,73.0,,1.0,Kaevanud M.Mandel 1975-76.a.,,,,rahuldav,,,arheoloogiline leid
2038287,AM F 29246,Võru vabadussõdalased ootavad raudteejaamas kindral Larkat. 12. november 1933.,29246.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,raudteejaamad,,,,,  ,,,,,,fotograafia>mustvalge fotograafia,lehe kõrgus,cm,"8,5",AM,,,,,F,,,1.0,,1.0,,,hea,,"Üleandja: Evy Laamann-Kalbus (Bowu, USA)",foto
2826515,AM N 44229:7,Pühavaimu kiriku tornikiivri taastamine,44229.0,fotomaterjal>emulsioon>kromogeenemulsioon,,pildistamine,,juuni.03,,ei,Eesti  Tallinn,autor,"Kärner, Rein",,,,fotograafia>värvifotograafia>kromogeenmenetlus,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,7.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3691232,ETMM _ 9081 T 23:2/2:8,"Kostüümikavand lavastusele Bahtšissarai purskkaev. B. Assafjev, diplomitöö, 1954",23.0,paber,,teatrietendused,,1954,,ei,  ,autor,"Säre, Meeri",,,,guašš,kõrgus,cm,0.1,ETMM,_,9081.0,,,T,2.0,02:08,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3646156,,,,,,,,,,,,,,,,,,,,,AM,_,41165.0,76.0,,A,45.0,,1.0,"Kurese 2017.a kaevamisleiud (Koonga vald, Pärnumaa).

I kaevand (kalme) A 1156:27-78

IV kaevand A 1158:22-68

VIII kaevand ja detektorileiud A 1269:1-16

IX ja X kaevand A 1270:1-11

Leiud on dateeritavad ajavahemikku 8.-13.sajand
",1.0,"45/10 lisaks väikesed
1158:22-68",,rahuldav,,,arheoloogiline leid
1295206,AM P- 301, Edgar Savisaar. Kadri Simson,301.0,paber,,valimised,,,,,Eesti  ,,,,,,,kõrgus,cm,15,AM,,,,,P-,,,1.0,Liisa Pakosta annetatud valimismaterjalid (2009. aasta kohalike võimuorganite valimised).,,"Postkaardi formaadis valimisreklaam kandidaatide fotoga. Mõõdud 15*10,5 cm

",,hea,,"Postkaardi formaadis valimisreklaam kandidaatide fotoga. Mõõdud 15*10,5 cm

",väiketrükis
3264153,ETMM _ 7213 T 280:2/3:14,Kostüümikavand tegelasele Mees kitarriga lavastuses Angelo-Padua türann Rakveres,280.0,papp,,teatrietendused,,1952,,ei,Eesti  Rakvere,seosorganisatsioon,Rakvere Teater,,,,akvarell,lehe kõrgus,cm,"20,2",ETMM,_,7213.0,,,T,2.0,03:14,1.0,,,,,hea,,,kavand/joonis/eskiis
3043057,,,,,,teatrietendused,,29.10.1979,,ei,Eesti  Tallinn,,,,,,,kõrgus,cm,57.5,ETMM,_,9432.0,,,Af,9.0,T,1.0,,1.0,,,hea,,,plakat
3667252,ETMM _ 5429 T 49:1/142:5,"Foto P. Pinnast ca 1918-1919, P. Pinna kogu",49.0,fotopaber,,pildistamine,,1918,1919,ei,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,,,,ETMM,_,5429.0,,,T,1.0,142:05:00,1.0,,1.0,,,hea,,,foto
2315611,AM _ 23153 A 498:434,Savinõukild,498.0,savi,,,,,,,,,,,,,,,,,AM,_,23153.0,,,A,434.0,,1.0,Kaevanud M.Mandel 1977.a.,,,,hea,,,arheoloogiline leid
2732350,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3918973,ETMM _ 8330 Af 1151:99/T,"Plakat, mängukava: oktoober. Eesti Draamateater, 1970",1151.0,paber,,,,,,,,,,,,,,,,,ETMM,_,8330.0,,,Af,99.0,T,1.0,,1.0,,,hea,,3.-17.10.1970.,plakat
2080147,AM N 35331:2,"Džezkazgan, kaevanduse (Rudnik 1.) väravad.",35331.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,represseerimine,piirkond Laager Rudnik,,,,Kasahstan  ,,,,,,fotograafia>mustvalge fotograafia,laius,cm,6,AM,,,,,N,2.0,,1.0,,0.0,,,hea,,,fotonegatiiv
3694620,ETMM _ 10388 T 22:2/64:8,Kostüümikavand Aadam osatäitjale Vanemuise teatri lavastusest Külvikuu,22.0,paber,,teatrietendused,linn Tartu,1972,,ei,Eesti  ,teksti autor,"Tooming, Osvald",,,,viltpliiats,kõrgus,cm,"30,5",ETMM,_,10388.0,,,T,2.0,64:08:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
4087649,ETMM _ 5477 T 10:2759/Ar,Die Lady in Trauer,10.0,paber,,näitekirjandus,,,,,  ,autor,"Krüger, J.",,,,trükkimine,,,,ETMM,_,5477.0,,,T,2759.0,Ar,1.0,,1.0,,,rahuldav,,Eesti Selts Estonia teatri raamatukogu,raamat
3398038,ETMM _ 11457 M 159:1/660:17,"Foto, Karl Leichter, Eduard Tubin TMM-is",159.0,fotopaber,,fotograafia,,1961,,ei,  ,osaleja,"Tubin, Eduard",,,,,,,,ETMM,_,11457.0,,,M,1.0,660:17:00,1.0,,1.0,,,rahuldav,,,foto
2756410,ETMM _ 11370 T 418:2/28:17,"Kostüümikavand Cyrano de Bergerac, tegelane Ligniere",418.0,paber,,teatrietendused,,18.11.1986,,ei,Eesti  Tallinn,teksti autor,"Rostand, Edmond",,,,akvarell,pikkus,cm,30,ETMM,_,11370.0,,,T,2.0,28:17:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
4020968,,,,,,,,,,,,,,,,,mustvalge fotograafia,,,,ETMM,_,11242.0,,,T,2.0,133:22:00,1.0,,1.0,,,hea,,,foto
2332753,AM _ 36267 A 1026:250,kvartsikillud,1026.0,kvarts,,,,,,,,,,,,,,,,,AM,_,36267.0,,,A,250.0,,1.0,"Uugla asulakoha 2005. a arheoloogiline kaevamine, leiud 1-322; 2006 a leiud 323 - 508. M. Mandel",,,,hea,,,arheoloogiline leid
3295109,ETMM _ 4868 Fk 6585/kl,"Nimed marmortahvlil, Estonia, 1939",6585.0,fotoemulsioon,,teater,,,,,  ,näitleja,"Karm, Kaarel",,,,mustvalge fotograafia,kujutise kõrgus,cm,10,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2075400,AM N 5647:210,Vaade jõele ja pargile,5647.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,1900,1910,,Eesti  ,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,9,AM,,,,,N,210.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3266436,,,,,,teater,,1940,,ei,  ,seosorganisatsioon,Teater Ugala,,,,mustvalge fotograafia,,,,ETMM,_,10769.0,,,T,1.0,07:20,1.0,,1.0,,,hea,,,foto
2152665,,,,,,teatriharidus,,,,,  ,kujutatu,"Karask, Kalju",,,,,,,,ETMM,_,12566.0,349.0,,T,2.0,02:07,1.0,Näitleja Jaanus Orgulase lese Aino Orgulase poolt muuseumile üle antud 2011. a. Paigutatakse Jaanus Orgulase isikukogusse T644. ,,,,hea,,,foto
1317435,AM _ 37669 TE 4399,Riidest kott,4399.0,puuvillane,,valmistamine,,1940,1950,ei,  ,,,,,,(kinni-/ kokku-) õmblemine,kõrgus,cm,39,AM,_,37669.0,,,TE,,,1.0,"Aino Tänavas-Tann´i (17.01.1925-28.01.2009) isiklikud esemed. Aino Tänavas-Tann sündis Tallinnas. Isa, Anton Tänavas töötas Eesti Vabariigi ajal Tallinnas taksojuhina, hiljem oli sepp. Ema, Tiina Tänavas töötas Eest Vabariigi ajal turul, kus tal oli oma kangamüügi kiosk. Aino Tänavas-Tann lõpetas 1949. aastal Tartu Ülikooli ja töötas hiljem Rahvusraamatukogus. 
Rahakott, suitsetamistarbed, prillid jt K kogu asjad kuulusid isale, Anton Tänavasele. Hüppenöör ja nukk pärinevad Aino lapsepõlvest. ",1.0,,,rahuldav,,"Aino ema, Tiina Tänavas pani tütrele ülikooli kaasa kuivaineid riidest kottides. Kotte 12 tk. ernevates suurustes.",kott
3338744,AM _ 13671:226 G 6725,"graafika, Narva Ingeri poolt vaadatuna XVIII saj. algul",6725.0,paber,,linnad,,,,,  ,autor,"Bodenehr, Gabriel",,,,ofort,kõrgus,cm,18,AM,_,13671.0,226.0,,G,,,1.0,,1.0,,,hea,,,graafika
3919523,ETMM _ 8330 Af 1147:5/T,"Plakat, mängukava: november. Eesti Draamateater, 1964",1147.0,paber,,,,,,,,,,,,,trükkimine,,,,ETMM,_,8330.0,,,Af,5.0,T,1.0,,1.0,,,rahuldav,,21.-29.11.1964. ,plakat
2798766,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,2.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3698411,ETMM _ 11355 T 159:2/26:5,Foto Georg Ots Punavarju osas operetis Kõrbelaul Estonia teatris,159.0,fotopaber,,teatrietendused,,1963,,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,mustvalge fotograafia,kõrgus,cm,16,ETMM,_,11355.0,,,T,2.0,26:05:00,1.0,,1.0,,,hea,,,foto
2988335,ETMM _ 5429 T 10:3/284:9,"Foto, Boris Godunov, Teater Estonia",10.0,fotomaterjal>fotopaber,,pildistamine,,,,,  ,autor,J. & P. Parikas,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,"8,7",ETMM,_,5429.0,,,T,3.0,284:09:00,1.0,,1.0,,,hea,,,foto
2757928,,,,,,teatrietendused,,05.02.2005,,ei,  ,,,,,,,,,,ETMM,_,12674.0,23.0,,Af,23.0,T,1.0,Endla teatri plakatid aastatest 2003-2005,1.0,,,hea,,,plakat
2763407,,,,,,teatrietendused,,01.09.2001,,ei,  ,,,,,,,,,,ETMM,_,12683.0,9.0,,Af,9.0,T,1.0,VAT teatri plakatid aastatest 2000-2009,1.0,,,hea,,,plakat
228497,ETMM _ 12085:38 T 626:2/1:12,"Kostüümikavand tegelasele La Fleche. Moliere, Ihnur, Vanemuine 1999 ",626.0,paber,,teatrietendused,,1999,,ei,  ,lavastaja,"Normet, Ingo",,,,tint,,,,ETMM,_,12085.0,38.0,,T,2.0,01:12,1.0,,1.0,"Moliere; 9.09.1999 Vanemuine, lavastaja Ingo Normet, lavakujundus Aime Unt, kostüüm Liina Unt
tintpliiats, akvarell, kriit;La Fleche (Tarmo Prangel)",,hea,mitmevärviline,"Moliere; 9.09.1999 Vanemuine, lavastaja Ingo Normet, lavakujundus Aime Unt, kostüüm Liina Unt
tintpliiats, akvarell, kriit;La Fleche (Tarmo Prangel)",kavand/joonis/eskiis
3009523,ETMM _ 10381 Mo 10:1/55:30,"Kava,ERSO kontsert,dir.P.Lilje
kaastegev RAM ja solistid,1986",10.0,paber,,kultuur,,20.11.1986,,ei,  ,dirigent,"Lilje, Peeter",,,,,,,,ETMM,_,10381.0,,,Mo,1.0,55:30:00,1.0,,1.0,,,hea,,,kava
3620552,,,,,,,,,,,,,,,,,mustvalge fotograafia,,,,ETMM,_,4868.0,,,Fk,,kl,1.0,Ajaloomuuseum andis Parikase Klaasnegatiivid Teatri- ja Muusikamuuseumile üle 10.11.1948,1.0,,,rahuldav,,,fotonegatiiv
