station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
359,10.0,,0.05,,0.4,,2.1,,,,0.0,0.0,0.0,15.0,,2.0,0.0,,194.0,448.0,0.0,0.0,,,0.0,0.0,1.3,1.2,20.0,100.0,10.0,,2.0,,0.002,,1.0,1.0,0.8,,,,19.0,,4.5,,,,1.0,1.0,1.0,0.18,7.6,7.7,0.0,0.0,0.0
429,,,0.08,0.058,,,,,,,0.0,0.0,300.0,23.0,,,10.0,5.0,990.0,878.0,0.0,,,,0.0,0.0,,,72.9,40.0,,,,,0.004,0.045,5.0,,1.0,1.2,1.0,1.0,,,,,1.0,1.0,4.0,,2.24,0.14,8.3,8.3,0.0,0.0,0.0
291,10.0,10.0,0.05,0.05,0.2,0.2,1.8,2.1,,,0.0,0.0,0.0,4.0,,,0.0,0.0,469.0,474.0,0.0,0.0,,,0.0,0.0,0.5,0.6,20.0,20.0,10.0,10.0,1.0,1.0,0.002,0.002,1.0,1.0,1.2,1.2,,,18.0,18.0,4.1,4.7,,,1.0,1.0,1.0,1.0,7.4,7.5,0.0,0.0,0.0
1001,,,0.08,0.08,,,,,,,0.0,0.0,,,,,6.9,7.0,658.0,669.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,7.13,7.34,0.0,0.0,0.0
1612,,,0.12,0.12,,,,,,,0.0,0.0,0.0,42.0,,,0.0,0.0,338.0,322.0,0.0,0.0,,,0.0,0.0,,,666.0,20.0,314.0,262.0,,,,,1.0,4.0,0.9,1.2,,,3.2,3.8,1.9,4.3,,,,,10.0,1.0,7.2,7.5,1.0,1.0,0.0
1659,,,0.64,0.2,,,,,64.4,0.0,,,168.0,,,,7.0,11.0,699.0,677.0,0.0,,0.0,0.0,,,0.51,,290.0,250.0,100.0,10.0,,,,,,,,,,,,,,,,,,,0.5,2.1,7.4,8.3,1.0,1.0,0.0
605,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,326.0,416.0,,,,,0.0,0.0,,,20.0,20.0,87.0,31.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,1.0,0.0,0.0
302,4.0,5.0,0.33,0.19,0.79,0.648,61.0,67.0,0.0,0.0,0.0,,300.0,60.0,,,4.0,2.0,657.0,644.0,0.0,0.0,0.0,0.0,0.0,,0.82,0.76,24.0,19.0,20.0,2.0,0.58,0.45,0.016,0.01,2.0,2.0,1.0,1.4,,,57.3,61.3,3.0,3.0,,,2.0,2.0,1.0,1.0,7.9,8.0,0.0,0.0,0.0
732,,,0.14,0.18,,,,,0.0,0.0,,,,0.0,,,3.0,4.0,514.0,518.0,,,0.0,0.0,,,,,120.0,470.0,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,7.3,7.4,0.0,1.0,1.0
536,,,,,,,,,,,0.0,0.0,,5.0,,,,0.0,,423.0,0.0,,,,0.0,0.0,,,,20.0,,10.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.7,0.0,0.0,0.0
667,,,,,,,,,,,0.0,0.0,4.0,6.0,,,5.2,5.6,665.0,659.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,10.0,,,,1.0,1.0,0.68,1.5,7.6,7.62,0.0,0.0,0.0
1313,,5.0,,0.05,,0.085,,9.0,,,0.0,0.0,34.0,4.0,,,4.1,,716.0,744.0,,,,,0.0,0.0,,0.33,83.0,59.0,,2.0,,0.5,,0.01,,1.0,,3.2,,,,35.5,,64.0,,,,,1.0,1.0,7.03,7.33,0.0,0.0,0.0
1906,5.0,,0.35,0.39,0.414,,132.0,,0.0,0.0,,,132.0,,,,8.0,9.0,964.0,923.0,0.0,,0.0,0.0,,,1.0,,56.0,290.0,6.5,9.3,0.63,,0.01,,2.0,,4.3,,,,117.8,,3.0,,,,,,1.0,0.5,7.5,7.7,0.0,1.0,1.0
1658,,,2.1,,,,450.0,,,0.0,0.0,,,191.0,,,2.0,5.0,1933.0,1974.0,,,,0.0,0.0,,,,360.0,,,,,,,,,2.0,,,,,370.0,,,,,,,2.0,1.0,1.0,8.3,7.9,1.0,0.0,1.0
801,,,0.09,0.08,,,,,,,0.0,0.0,183.0,13.0,,,0.0,0.0,403.0,452.0,0.0,0.0,,,0.0,0.0,,,975.0,1190.0,80.0,78.0,,,,,1.0,1.0,1.6,1.2,,,5.3,5.0,14.0,16.0,,,1.0,,10.0,7.7,,7.0,1.0,1.0,1.0
529,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,310.0,416.0,,,,,0.0,0.0,1.0,1.4,20.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.6,0.0,0.0,0.0
1287,,,0.05,,,,,,,,0.0,0.0,,0.0,5.0,5.0,,,476.0,581.0,0.0,,,,0.0,0.0,,,55.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.71,7.56,0.0,0.0,0.0
1443,,,0.42,0.38,,,,,,0.0,0.0,,300.0,,,,12.0,4.0,637.0,623.0,0.0,,,0.0,0.0,,,,76.0,37.0,5.0,,,,,,4.0,1.0,4.6,4.2,,,6.0,,3.0,,,,,1.0,1.1,1.0,7.1,7.0,0.0,0.0,0.0
1694,,,,,,,,,,,0.0,0.0,26.0,19.0,,,,,615.0,634.0,,,,,0.0,0.0,,,39.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.8,7.3,7.87,0.0,0.0,1.0
971,754.0,5.0,0.08,0.08,0.018,0.033,17.7,8.7,,,0.0,0.0,4.0,0.0,,,9.3,6.8,787.0,601.0,0.0,0.0,,,0.0,0.0,0.33,0.33,40.0,45.7,30.0,30.0,18.0,15.6,0.004,0.004,1.0,1.0,0.3,1.5,,,7.0,4.7,27.5,24.4,,,1.0,1.0,0.73,0.97,7.57,7.85,1.0,0.0,0.0
709,,,0.05,0.06,0.856,0.949,,,,,0.0,0.0,4.0,36.0,,,3.0,3.0,439.0,446.0,,,,,0.0,0.0,0.8,1.42,20.0,42.0,,,,,0.003,0.003,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.33,7.8,0.0,0.0,1.0
2304,,,,,,,,,,0.0,,,,3.0,,,,2.0,,825.0,,0.0,,0.0,,,,,,38.0,,7.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.9,,0.0,0.0
409,10.0,,0.05,,0.1,,14.0,,,,0.0,0.0,138.0,13.0,,,0.0,0.0,617.0,491.0,0.0,,,,0.0,0.0,0.1,,56.0,34.0,10.0,,1.0,,0.002,,1.0,1.0,1.4,,,,5.8,,20.0,,,,1.0,1.0,1.0,1.0,7.6,7.4,0.0,0.0,0.0
767,,,0.06,0.04,,,,,,,0.0,0.0,0.0,,5.0,10.0,,,733.0,777.0,,,,,0.0,0.0,,,132.0,43.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.3,7.2,7.2,0.0,0.0,0.0
1430,,,,,1.2,,1300.0,1400.0,,,0.0,0.0,,,,,,,,,,,,,,,,,39.0,43.0,0.01,0.01,,,,,,,,,,,740.0,700.0,25.0,22.0,,,,,,,7.8,7.6,0.0,0.0,0.0
1233,,,0.05,0.05,,,,,0.0,0.0,,,8.0,4.0,,,3.0,2.0,466.0,487.0,0.0,0.0,0.0,0.0,,,,,15.0,21.0,,5.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.6,7.8,0.0,0.0,0.0
1242,,,0.26,0.3,,,,,,,0.0,0.0,,,,,9.1,9.6,468.0,474.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.95,0.5,7.16,7.56,0.0,0.0,0.0
1670,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,400.0,496.0,,,,,0.0,,,,594.0,808.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.2,1.1,7.4,7.4,1.0,1.0,1.0
1122,,5.0,,0.05,,0.3,,166.0,0.0,0.0,,,11.0,7.0,,,2.0,2.0,651.0,754.0,,0.0,0.0,0.0,,,,0.42,,38.0,,2.0,,0.54,,0.01,2.0,1.0,,1.8,,,,42.6,,15.0,,,2.0,1.0,1.0,1.0,7.9,8.0,0.0,0.0,0.0
458,,,0.05,0.05,,,,,,,0.0,0.0,,1.0,3.0,2.7,,,422.0,425.0,,,,,0.0,0.0,,,389.0,25.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.8,0.3,8.2,8.0,1.0,0.0,0.0
490,,,0.05,0.06,,,,,,,0.0,0.0,,7.0,2.2,1.7,,,567.0,565.0,,,,,0.0,0.0,,,24.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.6,0.3,7.7,7.8,0.0,0.0,0.0
1035,,,,,,,,,,,0.0,0.0,30.0,7.0,,,,4.9,998.0,1034.0,,,,,0.0,0.0,,,49.0,28.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,7.4,7.96,0.0,0.0,0.0
1086,,,,0.162,,,,,,0.0,,,,7.0,,,,3.0,,423.0,,,,0.0,,,,,,290.0,,9.0,,,,,,1.0,,,,,,,,,,,,1.0,,3.3,,7.93,,1.0,1.0
2098,,,,,1.0,,1101.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,140.0,58.0,0.082,0.087,,,,,,,,,,,622.0,,17.0,,,,,,,,7.6,,0.0,0.0,0.0
712,,,,,,,,,,,0.0,0.0,131.0,0.0,,,3.0,3.0,774.0,724.0,,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.47,7.47,0.0,0.0,0.0
1469,,,0.05,,,,,,,,0.0,,0.0,,,,,,378.0,,0.0,,,,0.0,,,,47.0,,12.0,,1.0,,,,,,2.5,,,,,,1.0,,,,,,,,7.7,,0.0,,0.0
367,10.0,,0.05,0.05,0.3,,6.3,,,,0.0,0.0,4.0,4.0,,,0.0,0.0,295.0,287.0,0.0,,,,0.0,0.0,1.3,1.4,20.0,,10.0,,1.0,,0.002,,1.0,1.0,1.1,,,,24.0,,5.6,,,,1.0,1.0,1.0,1.0,7.6,8.0,0.0,0.0,0.0
361,,,,,,,,,0.0,0.0,,,0.0,0.0,,,2.0,2.0,94.0,181.0,,,0.0,0.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.5,7.7,0.0,0.0,1.0
385,,5.1,0.05,0.06,,0.385,,43.4,,,0.0,0.0,0.0,7.0,,2.0,0.0,,577.0,645.0,,0.0,,,0.0,0.0,,1.0,20.0,120.0,,30.0,,1.0,,0.006,1.0,1.0,,0.64,,,,38.0,,14.0,,,1.0,1.0,1.0,0.34,7.3,7.9,0.0,0.0,0.0
874,,5.0,0.33,0.28,,0.055,230.0,217.0,0.0,0.0,,,4.0,10.0,,,4.0,5.0,942.0,930.0,0.0,0.0,0.0,0.0,,,0.5,0.18,87.0,430.0,6.0,67.4,,0.51,0.046,0.023,2.0,2.0,1.7,1.6,,,85.4,71.6,12.0,10.0,,,2.0,2.0,1.0,1.0,7.8,7.9,0.0,1.0,0.0
1141,5.0,,0.11,0.1,0.717,,,,,,0.0,0.0,,,,,8.3,6.9,448.0,452.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,0.42,,,,,,2.8,,,,1.0,1.0,1.93,1.75,8.02,8.02,0.0,0.0,0.0
692,4.0,5.0,0.094,0.15,0.17,,208.0,216.0,,0.0,0.0,0.0,36.0,9.0,,,10.2,10.4,1008.0,999.0,0.0,0.0,,0.0,0.0,0.0,1.1,0.97,162.0,56.7,30.0,36.9,1.0,1.0,0.006,0.006,1.0,1.0,0.64,1.06,,,103.3,106.9,8.4,7.5,,,1.0,1.0,2.7,0.57,8.06,8.07,0.0,0.0,0.0
922,,,0.05,,,,,,0.0,16.0,,,,27.0,,,4.0,,686.0,,0.0,,0.0,0.0,,,0.24,,12.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.2,,0.0,1.0,0.0
1243,,,0.122,0.031,,,,,,,0.0,0.0,,,,,20.0,10.0,597.0,576.0,0.0,0.0,,,0.0,0.0,,,80.0,108.0,,,,,,,,,,,,,,,,,,,,,0.63,1.29,7.6,7.5,0.0,0.0,0.0
1924,,,,0.42,,,,,,0.0,,,,,,,,6.0,,1376.0,,,,0.0,,,,,,62.0,,24.5,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.5,,0.0,1.0
408,,,,,,,,,,,,0.0,17.0,54.0,,,0.0,0.0,627.0,684.0,,,,,,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.2,0.0,0.0,0.0
174,5.0,5.0,0.05,0.09,0.072,0.075,248.0,243.0,0.0,0.0,,,82.0,8.0,,,5.0,6.0,1050.0,1150.0,0.0,0.0,0.0,0.0,,,0.39,0.42,33.0,91.0,7.0,5.0,2.1,2.2,0.01,0.01,2.0,8.0,0.8,1.8,,,68.3,62.4,4.0,5.0,,,2.0,8.0,1.0,1.0,7.7,7.8,0.0,0.0,1.0
547,,,0.05,0.11,,,,,,,0.0,0.0,,300.0,,,0.0,0.0,472.0,633.0,,,,,0.0,0.0,,,85.0,112.0,10.0,155.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.1,7.3,0.0,1.0,0.0
811,,,,,,,,,0.0,0.0,,,4.0,0.0,,,3.0,3.0,552.0,627.0,,,0.0,0.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.3,7.8,0.0,0.0,1.0
478,,,,,,,,,,0.0,,,,12.0,,,,4.0,,347.0,,,,0.0,,,,,,17.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.6,,0.0,0.0
1225,4.0,5.0,0.05,0.05,0.12,0.113,40.0,37.0,0.0,0.0,,,12.0,7.0,,,3.0,3.0,496.0,469.0,0.0,0.0,0.0,0.0,,,0.4,0.45,66.0,115.0,18.0,27.0,1.1,0.45,0.01,0.01,2.0,4.0,1.2,2.4,,,38.6,36.3,5.0,6.0,,,2.0,4.0,1.0,1.0,7.5,7.8,0.0,0.0,0.0
421,40.0,40.0,0.208,0.177,0.025,0.02,29.7,37.5,,0.0,0.0,0.0,0.0,49.0,,,7.7,13.3,369.0,386.0,0.0,0.0,,,0.0,0.0,0.15,0.15,40.0,128.0,2.0,30.0,1.0,1.39,0.334,0.384,1.0,2.0,2.9,3.2,1.0,1.0,16.5,13.4,31.6,23.9,1.0,1.0,,,0.81,1.05,7.5,7.54,0.0,0.0,0.0
756,,,,0.04,,,,,,,,0.0,,,,5.0,,,,377.0,,,,,,0.0,,,,55.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.3,,7.8,,0.0,0.0
1275,,,,,,,,,,,0.0,0.0,21.0,14.0,,,,9.0,905.0,924.0,,,,,0.0,0.0,,,31.0,41.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,7.14,7.74,0.0,0.0,0.0
416,,10.0,0.05,0.05,,,,4.7,,,0.0,0.0,0.0,22.0,,,0.0,0.0,416.0,357.0,0.0,0.0,,,0.0,0.0,,,197.0,640.0,10.0,10.0,,,,,1.0,1.0,1.7,2.6,,,4.3,4.5,3.8,4.5,,,,1.0,2.0,8.3,7.2,7.5,0.0,1.0,0.0
457,,,0.05,0.12,,,,,,,0.0,70.0,,4.0,4.7,3.6,,,588.0,599.0,0.0,0.0,,,0.0,0.0,0.19,0.36,902.0,513.0,48.0,25.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,5.5,4.2,8.1,7.5,1.0,1.0,0.0
990,5.0,5.0,0.05,,0.311,0.274,50.0,46.0,0.0,0.0,,,29.0,8.0,,,2.0,2.0,503.0,498.0,0.0,0.0,0.0,0.0,,,0.62,0.7,28.0,125.0,5.0,5.0,0.48,0.52,0.01,0.01,2.0,2.0,1.2,0.96,,,48.4,43.1,7.0,5.0,,,2.0,2.0,4.6,1.0,7.7,7.9,0.0,0.0,0.0
345,10.0,,0.05,0.05,0.1,,1.2,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,520.0,517.0,0.0,,,,0.0,0.0,0.2,,20.0,20.0,11.0,,1.0,,0.002,,1.0,1.0,1.7,,,,5.5,,2.1,,,,1.0,1.0,1.0,1.0,7.3,7.3,0.0,0.0,0.0
832,,,0.22,0.26,,,194.0,,0.0,0.0,,,4.0,40.0,,,2.0,9.0,835.0,1044.0,,,0.0,0.0,,,,,18.0,363.0,5.0,50.0,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,1.0,1.0,8.2,8.0,0.0,1.0,0.0
472,4.0,,0.12,,0.19,,167.0,,,,0.0,0.0,10.0,13.0,,,7.3,11.3,860.0,867.0,0.0,0.0,,,0.0,0.0,0.43,,48.2,,30.0,,1.0,,0.004,,4.0,2.0,0.93,,,,166.6,,2.8,,,,4.0,2.0,0.87,1.41,8.17,7.86,0.0,0.0,0.0
1081,,5.0,,0.27,,0.274,,14.0,0.0,0.0,,,8.0,66.0,,,20.0,6.0,503.0,596.0,,0.0,0.0,0.0,,,,0.63,2300.0,1280.0,,21.3,,0.5,,0.01,4.0,4.0,,3.1,,,,28.4,,3.0,,,4.0,,11.0,11.0,7.6,7.6,1.0,1.0,1.0
2314,,,,0.05,,,,,,,,0.0,,84.0,,,,0.0,,332.0,,0.0,,,,0.0,,,,20.0,,10.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.4,,0.0,1.0
219,,,0.21,,,,,,,,0.0,,,,,,0.0,,465.0,,,,,,0.0,,,,20.0,,17.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.0,,0.0,,0.0
1298,,,,,,,,,0.0,0.0,,,20.0,75.0,,,4.0,5.0,655.0,610.0,,,0.0,0.0,,,,,,290.0,,35.0,,,,,2.0,,,,,,,,,,,,2.0,,1.0,1.6,7.2,7.4,0.0,1.0,1.0
1324,,,0.32,0.22,,,,,,,0.0,0.0,1.0,21.0,,,3.0,3.0,728.0,721.0,,,,,0.0,0.0,0.99,,20.0,180.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.67,7.51,0.0,0.0,0.0
1698,,,0.05,,,,,,,,0.0,,,,4.0,,,,516.0,,,,,,0.0,,,,40.0,,77.0,,,,,,,,,,0.0,,,,,,0.0,,,,0.4,,7.7,,1.0,,0.0
981,,,,,,,,,0.0,0.0,,,5.0,0.0,,,2.0,3.0,581.0,626.0,,,0.0,0.0,,,,,13.0,97.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.2,7.4,0.0,0.0,0.0
453,,,0.08,0.12,,,,12.9,,,0.0,0.0,0.0,,5.0,5.0,,,550.0,537.0,0.0,0.0,,,0.0,0.0,,0.65,80.0,26.0,,,,1.2,,0.006,,,,,0.0,0.0,,64.0,,44.0,0.0,0.0,,,0.4,0.4,7.6,7.6,0.0,0.0,1.0
1109,,,0.12,0.18,,,10.0,,0.0,0.0,,,185.0,0.0,,,5.0,15.0,291.0,259.0,0.0,,0.0,0.0,,,0.19,,280.0,340.0,18.0,,0.45,,0.01,,6.0,2.0,0.56,,,,8.2,,31.0,,,,6.0,2.0,1.0,1.4,7.8,8.1,1.0,1.0,1.0
694,,,,,,,,,,0.0,0.0,,5.0,3.0,,,3.0,3.0,643.0,649.0,,,,0.0,0.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,0.5,1.0,7.33,7.5,0.0,0.0,0.0
600,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,,,5.0,893.0,933.0,,,,,0.0,0.0,,,322.0,180.0,2.6,6.0,,,,,,,,,1.0,0.0,,,172.2,269.4,2.0,0.0,,,,,7.79,7.62,1.0,1.0,0.0
1808,5.0,,0.08,0.08,0.015,,,,,,0.0,0.0,,,,,8.1,3.0,593.0,586.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,2.8,,,,,,1.0,1.0,1.73,0.68,7.37,7.31,0.0,0.0,0.0
591,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,406.0,422.0,,,,,0.0,0.0,,,28.0,108.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,2.5,7.6,7.6,0.0,0.0,0.0
1065,,,,,0.803,0.699,,,,,0.0,0.0,7.0,7.0,,,3.0,3.0,543.0,540.0,,,,,0.0,0.0,1.5,1.44,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.52,7.54,0.0,0.0,0.0
764,,,,0.03,,,,,,,,0.0,,,,5.0,,,,749.0,,,,,,0.0,,,,27.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.3,,7.1,,0.0,0.0
267,,,,,,,,,,,0.0,0.0,0.0,12.0,,,0.0,0.0,239.0,267.0,,,,,0.0,0.0,,,20.0,26.0,11.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.4,0.0,0.0,0.0
546,,,0.19,,,,,,,,0.0,0.0,,3.0,,,10.0,11.2,544.0,552.0,,0.0,,,0.0,0.0,,,215.0,879.0,,,,,,,1.0,1.0,,,,,,,11.5,,,,1.0,1.0,1.1,1.19,7.55,7.56,1.0,1.0,0.0
1161,,,0.3,0.3,,,,,,,0.0,0.0,0.0,,,,11.1,4.7,393.0,382.0,0.0,0.0,,,0.0,0.0,,,,133.0,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.03,0.5,7.53,7.5,0.0,0.0,0.0
394,20.0,20.0,0.36,0.314,0.24,0.25,250.0,106.0,,,0.0,0.0,7.0,54.0,,,20.0,5.0,1610.0,1603.0,0.0,0.0,,,0.0,0.0,0.61,0.67,43.0,20.0,40.0,16.0,0.11,0.1,0.007,0.007,,,,,,,200.0,200.0,10.0,8.0,,,,,0.5,0.5,8.3,8.3,0.0,0.0,0.0
306,93.0,97.0,0.13,0.05,0.0123,0.0152,35.0,34.0,24.6,22.0,0.0,,190.0,121.0,,,5.0,9.0,444.0,437.0,0.0,0.0,0.0,0.0,0.0,,0.08,0.11,82.0,171.0,9.0,5.0,2.3,1.5,,,2.0,16.0,4.0,5.0,,,11.0,12.6,33.0,31.0,,,1.0,1.0,1.0,1.0,7.41,7.48,1.0,1.0,1.0
1525,,,,0.08,,,,,0.0,,,0.0,,,,,,11.1,,689.0,,,0.0,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.84,,7.17,0.0,0.0,0.0
236,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,324.0,475.0,,,,,0.0,0.0,,,20.0,20.0,10.0,21.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.6,0.0,0.0,0.0
552,,,0.05,,,,,,,,0.0,,,,,,0.0,,990.0,,,,,,0.0,,,,30.0,,12.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,6.8,,0.0,,1.0
1399,,,0.122,,,,,,,,0.0,0.0,,0.0,20.0,,,0.0,566.0,507.0,,,,,0.0,0.0,,,,51.0,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,1.0,7.7,7.4,0.0,0.0,0.0
599,,,,,,,,,,,0.0,0.0,4.0,4.0,,,10.2,5.3,682.0,664.0,,,,,0.0,0.0,,,,,,,,,,,1.0,3.0,,,,,,,35.3,,,,1.0,3.0,1.41,0.81,7.69,7.5,0.0,0.0,1.0
1764,,,,0.08,,,,,,,,3.0,,,,,,9.1,,960.0,,,,,,0.0,,,,122.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.59,,7.99,,1.0,0.0
1171,,,0.05,0.05,,,,,0.0,0.0,,,,14.0,,,12.0,15.0,486.0,473.0,,,0.0,0.0,,,0.3,0.46,28.0,25.0,5.0,5.0,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.4,7.7,0.0,0.0,0.0
373,,,,0.11,,,,,,,,0.0,,0.0,,,,0.0,,498.0,,,,,,0.0,,1.5,,144.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.4,,7.5,,0.0,0.0
1588,,,,,0.55,,,,0.0,,,,8.0,,,,3.0,,630.0,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.7,,0.0,,0.0
651,,,,,,,,,,,0.0,0.0,4.0,6.0,,,6.0,3.8,586.0,578.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,2.87,,,,1.0,1.0,1.03,0.5,7.72,7.69,0.0,0.0,0.0
363,10.0,,0.05,,0.1,,1.9,,,,0.0,0.0,0.0,8.0,,2.0,0.0,,371.0,605.0,0.0,0.0,,,0.0,0.0,0.8,1.1,20.0,150.0,10.0,,2.1,,0.002,,1.0,1.0,0.8,,,,8.5,,4.8,,,,1.0,1.0,1.0,0.18,7.4,7.6,0.0,0.0,0.0
846,,,,,,,,,,0.0,,,,3.0,,,,2.0,,435.0,,,,0.0,,,,,,29.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.9,,0.0,0.0
1811,,,0.14,0.79,,0.095,,,,,0.0,0.0,,,,,11.3,14.8,,402.0,,,,,0.0,0.0,,,217.0,84.7,30.0,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,5.2,,7.85,1.0,1.0,0.0
954,,,0.05,,,,,,,,0.0,0.0,0.0,6.0,,,0.0,0.0,547.0,546.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.5,0.0,0.0,0.0
765,,,,0.03,,,,,,,,0.0,,,,5.0,,,,635.0,,,,,,0.0,,,,66.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.3,,7.2,,0.0,0.0
1381,,,,,,,,,0.0,0.0,,,21.0,98.0,,,2.0,2.0,261.0,272.0,,,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,8.0,7.9,0.0,0.0,0.0
840,,,0.05,0.05,,,,,0.0,,,,,,,,2.0,2.0,708.0,747.0,0.0,,0.0,,,,0.8,0.72,51.0,20.0,5.0,5.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.9,0.0,0.0,1.0
